COMID,RiverStation,XSID,ProfileM
5788862,103672,12082,19.69900004
5788862,103145,11791,19.14360127
5788862,103145,12083,19.14360127
5788862,102813,11792,18.72273008
5788862,102813,12084,18.72273008
5788862,102473,11793,18.40528192
5788862,102473,12085,18.40528192
5788862,102351,11794,18.29033121
5788862,102351,12086,18.29033121
5788862,102262,11795,18.1319017
5788862,102262,12087,18.1319017
5788862,102150,11796,17.94942431
5788862,102150,12088,17.94942431
5788862,101807,11797,17.50362861
5788862,101807,12089,17.50362861
5788862,101305,11798,16.95013484
5788862,101305,12090,16.95013484
5788862,101040,11799,16.55273931
5788862,101040,12091,16.55273931
5788862,100482,11800,15.90689352
5788862,100482,12092,15.90689352
5788862,99914,11801,15.37656814
5788862,99914,12093,15.37656814
5788862,99660,11802,14.98789926
5788862,99660,12094,14.98789926
5788862,99090,11803,14.44271133
5788862,99090,12095,14.44271133
5788862,98597,11804,13.79581824
5788862,98597,12096,13.79581824
5788862,98257,11805,13.37211289
5788862,98257,12097,13.37211289
5788862,97786,11806,12.78130541
5788862,97786,12098,12.78130541
5788862,97401,11807,12.35621026
5788862,97401,12099,12.35621026
5788862,97174,11808,12.05613378
5788862,97174,12100,12.05613378
5788862,96710,11809,11.78818079
5788862,96710,12101,11.78818079
5788862,96489,11810,11.39981052
5788862,96489,12102,11.39981052
5788862,96092,11811,10.82939846
5788862,96092,12103,10.82939846
5788862,95609,11812,10.27865164
5788862,95609,12104,10.27865164
5788862,95231,11813,9.848991108
5788862,95231,12105,9.848991108
5788862,94800,11814,9.200866235
5788862,94800,12106,9.200866235
5788862,94599,11815,8.877966681
5788862,94599,12107,8.877966681
5788862,94188,11816,8.542213017
5788862,94188,12108,8.542213017
5788862,93834,11817,8.170081048
5788862,93834,12109,8.170081048
5788862,93792,11818,8.116604498
5788862,93792,12110,8.116604498
5788862,93750,11819,8.049644665
5788862,93750,12111,8.049644665
5788862,93678,11820,7.907802851
5788862,93678,12112,7.907802851
5788862,93354,11821,7.634195358
5788862,93354,12113,7.634195358
5788862,93197,11822,7.425991916
5788862,93197,12114,7.425991916
5788862,92967,11823,7.148228774
5788862,92967,12115,7.148228774
5788862,92728,11824,6.829050156
5788862,92728,12116,6.829050156
5788862,92002,11825,6.07917359
5788862,92002,12117,6.07917359
5788862,91558,11826,5.47646427
5788862,91558,12118,5.47646427
5788862,91347,11827,5.185031316
5788862,91347,12119,5.185031316
5788862,90929,11828,4.655271159
5788862,90929,12120,4.655271159
5788862,90552,11829,4.054029816
5788862,90552,12121,4.054029816
5788862,90175,11830,3.545865849
5788862,90175,12122,3.545865849
5788862,89764,11831,2.968428591
5788862,89764,12123,2.968428591
5788862,89278,11832,2.453266958
5788862,89278,12124,2.453266958
5788862,89017,11833,2.226821138
5788862,89017,12125,2.226821138
5788862,88593,11834,1.840282938
5788862,88593,12126,1.840282938
5788862,88018,11835,1.333224382
5788862,88018,12127,1.333224382
5788862,87854,11836,1.12199048
5788862,87854,12128,1.12199048
5788862,87418,11837,0.674791777
5788862,87418,12129,0.674791777
5788862,86988,11838,0.131844172
5788862,86988,12130,0.131844172
5788862,86466,11839,0.025460908
5788862,86466,12131,0.025460908
5788836,30920,10999,71.79052213
5788836,30920,11088,71.79052213
5788836,30794,11000,71.43729072
5788836,30794,11089,71.43729072
5788836,30775,11001,71.39063363
5788836,30775,11090,71.39063363
5788836,30668,11002,71.25362676
5788836,30668,11091,71.25362676
5788836,30603,11003,71.07857728
5788836,30603,11092,71.07857728
5788836,30300,11004,70.33483078
5788836,30300,11093,70.33483078
5788836,29867,11005,69.30534659
5788836,29867,11094,69.30534659
5788836,29499,11006,68.34386793
5788836,29499,11095,68.34386793
5788836,29113,11007,67.08599843
5788836,29113,11096,67.08599843
5788836,28610,11008,66.01661879
5788836,28610,11097,66.01661879
5788836,28537,11009,65.81569903
5788836,28537,11098,65.81569903
5788836,28203,11010,64.90175048
5788836,28203,11099,64.90175048
5788836,27909,11011,64.0930469
5788836,27909,11100,64.0930469
5788836,27512,11012,63.21996307
5788836,27512,11101,63.21996307
5788836,27158,11013,62.33376552
5788836,27158,11102,62.33376552
5788836,26821,11014,61.49485281
5788836,26821,11103,61.49485281
5788836,26343,11015,60.60345467
5788836,26343,11104,60.60345467
5788836,25880,11016,59.5484812
5788836,25880,11105,59.5484812
5788836,25501,11017,58.62851833
5788836,25501,11106,58.62851833
5788836,25109,11018,57.66006769
5788836,25109,11107,57.66006769
5788836,24730,11019,56.87664948
5788836,24730,11108,56.87664948
5788836,24294,11020,56.02763225
5788836,24294,11109,56.02763225
5788836,24006,11021,55.29353111
5788836,24006,11110,55.29353111
5788836,23700,11022,54.47628461
5788836,23700,11111,54.47628461
5788836,23408,11023,53.96590453
5788836,23408,11112,53.96590453
5788836,23104,11024,53.52155887
5788836,23104,11113,53.52155887
5788836,22801,11025,53.02212472
5788836,22801,11114,53.02212472
5788836,22390,11026,52.18712621
5788836,22390,11115,52.18712621
5788836,21995,11027,51.4354958
5788836,21995,11116,51.4354958
5788836,21646,11028,50.89407312
5788836,21646,11117,50.89407312
5788836,21366,11029,50.26964911
5788836,21366,11118,50.26964911
5788836,20896,11030,49.75063465
5788836,20896,11119,49.75063465
5788836,20326,11031,49.04832847
5788836,20326,11120,49.04832847
5788836,20096,11032,48.32160608
5788836,20096,11121,48.32160608
5788836,19789,11033,47.83276702
5788836,19789,11122,47.83276702
5788836,19502,11034,47.12182837
5788836,19502,11123,47.12182837
5788836,19170,11035,46.18246199
5788836,19170,11124,46.18246199
5788836,18863,11036,45.3258241
5788836,18863,11125,45.3258241
5788836,18432,11037,44.2485496
5788836,18432,11126,44.2485496
5788906,14778,10740,64.14924822
5788906,14778,10829,64.14924822
5788906,14335,10741,62.82292309
5788906,14335,10830,62.82292309
5788906,14161,10742,62.25516947
5788906,14161,10831,62.25516947
5788906,14129,10743,62.08369034
5788906,14129,10832,62.08369034
5788906,13961,10744,61.16821798
5788906,13961,10833,61.16821798
5788906,13932,10745,61.0145605
5788906,13932,10834,61.0145605
5788906,13710,10746,60.00402346
5788906,13710,10835,60.00402346
5788906,13574,10747,59.26635219
5788906,13574,10836,59.26635219
5788906,13382,10748,58.39772724
5788906,13382,10837,58.39772724
5788906,13300,10749,57.81746387
5788906,13300,10838,57.81746387
5788906,13264,10750,57.65017248
5788906,13264,10839,57.65017248
5788906,13245,10751,57.56038287
5788906,13245,10840,57.56038287
5788906,13222,10752,57.49184568
5788906,13222,10841,57.49184568
5788906,13098,10753,57.10409891
5788906,13098,10842,57.10409891
5788906,12752,10754,55.33902006
5788906,12752,10843,55.33902006
5788906,12578,10755,54.8344987
5788906,12578,10844,54.8344987
5788906,12559,10756,54.7644992
5788906,12559,10845,54.7644992
5788906,12537,10757,54.631752
5788906,12537,10846,54.631752
5788906,12530,10758,54.57624523
5788906,12530,10847,54.57624523
5788906,12525,10759,0
5788906,12525,10848,0
5788906,12395,10760,53.90157692
5788906,12395,10849,53.90157692
5788906,12379,10761,53.83287147
5788906,12379,10850,53.83287147
5788906,12346,10762,53.65770302
5788906,12346,10851,53.65770302
5788906,12282,10763,53.34623503
5788906,12282,10852,53.34623503
5788906,12274,10764,53.1283536
5788906,12274,10853,53.1283536
5788906,12226,10765,51.66944734
5788906,12226,10854,51.66944734
5788906,11726,10766,49.84157973
5788906,11726,10855,49.84157973
5788906,11722,10767,49.82446649
5788906,11722,10856,49.82446649
5788906,11716,10768,49.80733834
5788906,11716,10857,49.80733834
5788906,11695,10769,49.73374125
5788906,11695,10858,49.73374125
5788906,11656,10770,49.63255238
5788906,11656,10859,49.63255238
5788906,11454,10771,49.4292764
5788906,11454,10860,49.4292764
5788906,11326,10772,48.7994353
5788906,11326,10861,48.7994353
5788906,11244,10773,48.34672463
5788906,11244,10862,48.34672463
5788906,11198,10774,48.19695335
5788906,11198,10863,48.19695335
5788906,11167,10775,48.14281285
5788906,11167,10864,48.14281285
5788906,11137,10776,48.04400196
5788906,11137,10865,48.04400196
5788906,11116,10777,47.96434892
5788906,11116,10866,47.96434892
5788906,11092,10778,47.85132541
5788906,11092,10867,47.85132541
5788906,11074,10779,47.76798524
5788906,11074,10868,47.76798524
5788906,10886,10780,46.79698273
5788906,10886,10869,46.79698273
5788906,10652,10781,45.99957505
5788906,10652,10870,45.99957505
5788906,10269,10782,44.29147158
5788906,10269,10871,44.29147158
5788906,9929,10783,42.79308515
5788906,9929,10872,42.79308515
5788906,9709,10784,41.75979165
5788906,9709,10873,41.75979165
5788906,9262,10785,39.64259879
5788906,9262,10874,39.64259879
5788906,8776,10786,38.02503805
5788906,8776,10875,38.02503805
5788906,8716,10787,37.67627415
5788906,8716,10876,37.67627415
5788906,8548,10788,36.7772844
5788906,8548,10877,36.7772844
5788906,8533,10789,36.72893002
5788906,8533,10878,36.72893002
5788906,8236,10790,35.57498344
5788906,8236,10879,35.57498344
5788906,7781,10791,33.44022315
5788906,7781,10880,33.44022315
5788906,7318,10792,31.57253054
5788906,7318,10881,31.57253054
5788906,6985,10793,29.86195568
5788906,6985,10882,29.86195568
5788906,6659,10794,28.14601083
5788906,6659,10883,28.14601083
5788906,6248,10795,26.37790733
5788906,6248,10884,26.37790733
5788906,5952,10796,24.70065675
5788906,5952,10885,24.70065675
5788906,5905,10797,24.48759752
5788906,5905,10886,24.48759752
5788906,5826,10798,24.10801264
5788906,5826,10887,24.10801264
5788906,5807,10799,24.01561306
5788906,5807,10888,24.01561306
5788906,5791,10800,23.93781086
5788906,5791,10889,23.93781086
5788906,5718,10801,23.51545678
5788906,5718,10890,23.51545678
5788906,5683,10802,23.32950941
5788906,5683,10891,23.32950941
5788906,5500,10803,22.99596519
5788906,5500,10892,22.99596519
5788906,5418,10804,22.74975323
5788906,5418,10893,22.74975323
5788906,5326,10805,22.37432477
5788906,5326,10894,22.37432477
5788906,5239,10806,21.70402287
5788906,5239,10895,21.70402287
5788906,4822,10807,20.3342864
5788906,4822,10896,20.3342864
5788906,4675,10808,19.63219806
5788906,4675,10897,19.63219806
5788906,4491,10809,18.58324458
5788906,4491,10898,18.58324458
5788906,4265,10810,17.49832487
5788906,4265,10899,17.49832487
5788906,4241,10811,17.40409137
5788906,4241,10900,17.40409137
5788906,4192,10812,17.17063476
5788906,4192,10901,17.17063476
5788906,4145,10813,16.93947474
5788906,4145,10902,16.93947474
5788906,4103,10814,16.74123833
5788906,4103,10903,16.74123833
5788906,4047,10815,16.48966443
5788906,4047,10904,16.48966443
5788906,4007,10816,16.23516494
5788906,4007,10905,16.23516494
5788906,3723,10817,15.58370457
5788906,3723,10906,15.58370457
5788906,3341,10818,14.92313062
5788906,3341,10907,14.92313062
5788906,2825,10819,12.6271737
5788906,2825,10908,12.6271737
5788906,2536,10820,11.3724837
5788906,2536,10909,11.3724837
5788906,1973,10821,8.738799118
5788906,1973,10910,8.738799118
5788906,1792,10822,7.877813796
5788906,1792,10911,7.877813796
5788906,1724,10823,7.516834842
5788906,1724,10912,7.516834842
5788906,1666,10824,7.212222065
5788906,1666,10913,7.212222065
5788906,1602,10825,6.869709227
5788906,1602,10914,6.869709227
5788906,1409,10826,5.894189542
5788906,1409,10915,5.894189542
5788906,1025,10827,4.210846822
5788906,1025,10916,4.210846822
5788906,465,10828,1.392510775
5788906,465,10917,1.392510775
5788884,79043,11858,4.92935842
5788884,79043,12150,4.92935842
5788884,78834,11859,3.861819263
5788884,78834,12151,3.861819263
5788884,78733,11860,3.365819553
5788884,78733,12152,3.365819553
5788884,78683,11861,3.148145908
5788884,78683,12153,3.148145908
5788884,78616,11862,2.787296127
5788884,78616,12154,2.787296127
5788884,78533,11863,2.340805187
5788884,78533,12155,2.340805187
5788884,78368,11864,1.647766023
5788884,78368,12156,1.647766023
5788884,77956,11865,1.232014205
5788884,77956,12157,1.232014205
5788884,77529,11866,0.938832332
5788884,77529,12158,0.938832332
5788864,17185,11039,41.51542503
5788864,17185,11128,41.51542503
5788864,17104,11040,41.29301304
5788864,17104,11129,41.29301304
5788864,16942,11041,40.84173326
5788864,16942,11130,40.84173326
5788864,16770,11042,40.36859309
5788864,16770,11131,40.36859309
5788864,16457,11043,39.63093306
5788864,16457,11132,39.63093306
5788864,16225,11044,38.9681913
5788864,16225,11133,38.9681913
5788864,15928,11045,38.37693379
5788864,15928,11134,38.37693379
5788864,15518,11046,37.37123363
5788864,15518,11135,37.37123363
5788864,15052,11047,36.06201767
5788864,15052,11136,36.06201767
5788864,14710,11048,35.07002841
5788864,14710,11137,35.07002841
5788864,14277,11049,33.98620073
5788864,14277,11138,33.98620073
5788864,13963,11050,33.01437031
5788864,13963,11139,33.01437031
5788864,13420,11051,31.72739591
5788864,13420,11140,31.72739591
5788864,12960,11052,30.46659326
5788864,12960,11141,30.46659326
5788864,12459,11053,29.30188428
5788864,12459,11142,29.30188428
5788864,12006,11054,28.21193008
5788864,12006,11143,28.21193008
5788864,11639,11055,27.25877149
5788864,11639,11144,27.25877149
5788864,11252,11056,26.3767692
5788864,11252,11145,26.3767692
5788864,10879,11057,25.32426034
5788864,10879,11146,25.32426034
5788864,10393,11058,24.36444188
5788864,10393,11147,24.36444188
5788864,9970,11059,23.17436329
5788864,9970,11148,23.17436329
5788864,9573,11060,22.0811301
5788864,9573,11149,22.0811301
5788864,9073,11061,20.70850316
5788864,9073,11150,20.70850316
5788864,8699,11062,19.69088486
5788864,8699,11151,19.69088486
5788864,8259,11063,18.4021397
5788864,8259,11152,18.4021397
5788864,8059,11064,17.91192194
5788864,8059,11153,17.91192194
5788864,7871,11065,17.39032373
5788864,7871,11154,17.39032373
5788864,7680,11066,16.91534129
5788864,7680,11155,16.91534129
5788864,7419,11067,16.24022037
5788864,7419,11156,16.24022037
5788864,7049,11068,15.68031325
5788864,7049,11157,15.68031325
5788864,6551,11069,14.6794776
5788864,6551,11158,14.6794776
5788864,6303,11070,13.90436022
5788864,6303,11159,13.90436022
5788864,5874,11071,13.07170413
5788864,5874,11160,13.07170413
5788864,5477,11072,12.11905547
5788864,5477,11161,12.11905547
5788864,5082,11073,11.21377482
5788864,5082,11162,11.21377482
5788864,4764,11074,10.43018727
5788864,4764,11163,10.43018727
5788864,4516,11075,9.738164888
5788864,4516,11164,9.738164888
5788864,4257,11076,9.086960647
5788864,4257,11165,9.086960647
5788864,3900,11077,8.295627777
5788864,3900,11166,8.295627777
5788864,3664,11078,7.658964784
5788864,3664,11167,7.658964784
5788864,3395,11079,6.835523344
5788864,3395,11168,6.835523344
5788864,3129,11080,6.111553633
5788864,3129,11169,6.111553633
5788864,2848,11081,5.303253671
5788864,2848,11170,5.303253671
5788864,2337,11082,4.266944601
5788864,2337,11171,4.266944601
5788864,2123,11083,3.843847259
5788864,2123,11172,3.843847259
5788864,1735,11084,2.949357443
5788864,1735,11173,2.949357443
5788864,1397,11085,2.616270644
5788864,1397,11174,2.616270644
5788864,902,11086,1.696094952
5788864,902,11175,1.696094952
5788864,426,11087,0.820100818
5788864,426,11176,0.820100818
5788864,86466,11839,0.025460908
5788864,86466,12131,0.025460908
5789852,17883,11038,43.13146797
5789852,17883,11127,43.13146797
5781349,18363,1687,68.79317067
5781349,18363,2036,68.79317067
5781349,18363,2490,68.79317067
5781349,18269,1688,68.42163093
5781349,18269,2037,68.42163093
5781349,18269,2491,68.42163093
5781349,18160,1689,67.87107601
5781349,18160,2038,67.87107601
5781349,18160,2492,67.87107601
5781349,18011,1690,67.3932727
5781349,18011,2039,67.3932727
5781349,18011,2493,67.3932727
5781349,17790,1692,66.81914566
5781349,17790,2041,66.81914566
5781349,17790,2495,66.81914566
5781349,10534,1730,39.42708545
5781349,10534,2079,39.42708545
5781349,10534,2533,39.42708545
5781349,10052,1732,37.53477888
5781349,10052,2081,37.53477888
5781349,10052,2535,37.53477888
5781349,8931,1735,33.38100622
5781349,8931,2084,33.38100622
5781349,8931,2538,33.38100622
5781349,8436,1736,31.172254
5781349,8436,2085,31.172254
5781349,8436,2539,31.172254
5781349,7247,1740,26.41045724
5781349,7247,2089,26.41045724
5781349,7247,2543,26.41045724
5781349,9010,1815,33.70521554
5781349,9010,2164,33.70521554
5781349,9010,2618,33.70521554
5781349,8855,1816,33.03446998
5781349,8855,2165,33.03446998
5781349,8855,2619,33.03446998
5781349,8719,1817,32.42324944
5781349,8719,2166,32.42324944
5781349,8719,2620,32.42324944
5781349,8419,1818,31.11144901
5781349,8419,2167,31.11144901
5781349,8419,2621,31.11144901
5781349,8053,1819,29.54580869
5781349,8053,2168,29.54580869
5781349,8053,2622,29.54580869
5781349,18340,1895,68.77739215
5781349,18340,2244,68.77739215
5781349,18340,2698,68.77739215
5781349,18278,1896,68.46714663
5781349,18278,2245,68.46714663
5781349,18278,2699,68.46714663
5781349,18144,1897,67.81281486
5781349,18144,2246,67.81281486
5781349,18144,2700,67.81281486
5781349,17928,1898,67.04291535
5781349,17928,2247,67.04291535
5781349,17928,2701,67.04291535
5781349,17796,1900,66.85769903
5781349,17796,2249,66.85769903
5781349,17796,2703,66.85769903
5781349,15744,1908,60.0864087
5781349,15744,2257,60.0864087
5781349,15744,2711,60.0864087
5781349,10533,1938,39.42585092
5781349,10533,2287,39.42585092
5781349,10533,2741,39.42585092
5781349,10078,1940,37.65809157
5781349,10078,2289,37.65809157
5781349,10078,2743,37.65809157
5781349,9221,1943,34.49154707
5781349,9221,2292,34.49154707
5781349,9221,2746,34.49154707
5781349,9154,1944,34.26252253
5781349,9154,2293,34.26252253
5781349,9154,2747,34.26252253
5781419,31474,2889,84.98446176
5781419,31470,3198,84.98446176
5781419,31508,3301,84.98446176
5781709,15015,22707,97.89203169
5781709,15015,22900,97.89203169
5781709,15015,23093,97.89203169
5781709,14787,22708,96.3820373
5781709,14787,22901,96.3820373
5781709,14787,23094,96.3820373
5781709,14604,22709,95.13736185
5781709,14604,22902,95.13736185
5781709,14604,23095,95.13736185
5781709,14430,22710,93.80227236
5781709,14430,22903,93.80227236
5781709,14430,23096,93.80227236
5781709,14213,22711,92.20198501
5781709,14213,22904,92.20198501
5781709,14213,23097,92.20198501
5781709,14010,22712,90.84029856
5781709,14010,22905,90.84029856
5781709,14010,23098,90.84029856
5781709,13780,22713,89.81149131
5781709,13780,22906,89.81149131
5781709,13780,23099,89.81149131
5781709,13565,22714,87.96029933
5781709,13565,22907,87.96029933
5781709,13565,23100,87.96029933
5781709,13375,22715,86.59573534
5781709,13375,22908,86.59573534
5781709,13375,23101,86.59573534
5781709,13186,22716,85.22579948
5781709,13186,22909,85.22579948
5781709,13186,23102,85.22579948
5781709,12964,22717,83.54825955
5781709,12964,22910,83.54825955
5781709,12964,23103,83.54825955
5781709,12803,22718,82.31790193
5781709,12803,22911,82.31790193
5781709,12803,23104,82.31790193
5781709,12680,22719,81.62609155
5781709,12680,22912,81.62609155
5781709,12680,23105,81.62609155
5781709,12565,22720,80.94881187
5781709,12565,22913,80.94881187
5781709,12565,23106,80.94881187
5781709,12339,22721,79.49056073
5781709,12339,22914,79.49056073
5781709,12339,23107,79.49056073
5781709,12223,22722,79.15248881
5781709,12223,22915,79.15248881
5781709,12223,23108,79.15248881
5781709,11730,22723,75.74067944
5781709,11730,22919,75.74067944
5781709,11730,23112,75.74067944
5781709,11597,22724,74.99346145
5781709,11597,22920,74.99346145
5781709,11597,23113,74.99346145
5781709,11467,22725,74.43987535
5781709,11467,22921,74.43987535
5781709,11467,23114,74.43987535
5781709,11344,22726,74.05295084
5781709,11344,22922,74.05295084
5781709,11344,23115,74.05295084
5781709,11159,22727,73.04975071
5781709,11159,22923,73.04975071
5781709,11159,23116,73.04975071
5781709,11049,22728,72.3247936
5781709,11049,22924,72.3247936
5781709,11049,23117,72.3247936
5781709,10866,22729,70.88556597
5781709,10866,22925,70.88556597
5781709,10866,23118,70.88556597
5781709,10726,22730,69.78580063
5781709,10726,22926,69.78580063
5781709,10726,23119,69.78580063
5781709,10629,22731,69.06767721
5781709,10629,22927,69.06767721
5781709,10629,23120,69.06767721
5781709,10545,22732,68.45158127
5781709,10545,22928,68.45158127
5781709,10545,23121,68.45158127
5781709,10507,22733,68.17157431
5781709,10507,22929,68.17157431
5781709,10507,23122,68.17157431
5781709,10450,22734,67.74334267
5781709,10450,22930,67.74334267
5781709,10450,23123,67.74334267
5781709,10360,22735,66.99578906
5781709,10360,22931,66.99578906
5781709,10360,23124,66.99578906
5781709,10329,22736,66.73390703
5781709,10329,22932,66.73390703
5781709,10329,23125,66.73390703
5781709,10254,22737,66.35492259
5781709,10254,22933,66.35492259
5781709,10254,23126,66.35492259
5781709,10046,22738,64.90246804
5781709,10046,22934,64.90246804
5781709,10046,23127,64.90246804
5781709,9882,22739,63.72278303
5781709,9882,22935,63.72278303
5781709,9882,23128,63.72278303
5781709,9757,22740,62.86468857
5781709,9757,22936,62.86468857
5781709,9757,23129,62.86468857
5781709,9678,22741,62.23879899
5781709,9678,22937,62.23879899
5781709,9678,23130,62.23879899
5781709,9555,22742,61.34891596
5781709,9555,22938,61.34891596
5781709,9555,23131,61.34891596
5781709,9399,22743,60.24674401
5781709,9399,22939,60.24674401
5781709,9399,23132,60.24674401
5781709,9200,22744,58.92551665
5781709,9200,22940,58.92551665
5781709,9200,23133,58.92551665
5781709,9033,22745,57.80043166
5781709,9033,22941,57.80043166
5781709,9033,23134,57.80043166
5781709,8964,22746,57.55059142
5781709,8964,22942,57.55059142
5781709,8964,23135,57.55059142
5781709,8846,22747,57.15185718
5781709,8846,22943,57.15185718
5781709,8846,23136,57.15185718
5781709,8626,22748,55.77374814
5781709,8626,22944,55.77374814
5781709,8626,23137,55.77374814
5781709,8580,22749,55.54463341
5781709,8580,22945,55.54463341
5781709,8580,23138,55.54463341
5781709,8515,22750,55.20172176
5781709,8515,22946,55.20172176
5781709,8515,23139,55.20172176
5781709,8404,22751,54.09081243
5781709,8404,22947,54.09081243
5781709,8404,23140,54.09081243
5781709,8273,22752,53.08512762
5781709,8273,22948,53.08512762
5781709,8273,23141,53.08512762
5781709,8154,22753,52.07676241
5781709,8154,22949,52.07676241
5781709,8154,23142,52.07676241
5781709,7996,22754,50.87768849
5781709,7996,22950,50.87768849
5781709,7996,23143,50.87768849
5781709,7822,22755,49.58769077
5781709,7822,22951,49.58769077
5781709,7822,23144,49.58769077
5781709,7712,22756,48.69571008
5781709,7712,22952,48.69571008
5781709,7712,23145,48.69571008
5781709,7586,22757,47.72501155
5781709,7586,22953,47.72501155
5781709,7586,23146,47.72501155
5781709,7475,22758,46.8738755
5781709,7475,22954,46.8738755
5781709,7475,23147,46.8738755
5781709,7400,22759,46.31269646
5781709,7400,22955,46.31269646
5781709,7400,23148,46.31269646
5781709,7192,22760,45.83026705
5781709,7192,22956,45.83026705
5781709,7192,23149,45.83026705
5781709,7133,22761,45.38370671
5781709,7133,22957,45.38370671
5781709,7133,23150,45.38370671
5781709,7031,22762,44.65338963
5781709,7031,22958,44.65338963
5781709,7031,23151,44.65338963
5781709,6900,22763,43.65404385
5781709,6900,22959,43.65404385
5781709,6900,23152,43.65404385
5781709,6780,22764,42.89795438
5781709,6780,22960,42.89795438
5781709,6780,23153,42.89795438
5781709,6431,22765,40.80904911
5781709,6431,22961,40.80904911
5781709,6431,23154,40.80904911
5781709,6164,22766,39.09222217
5781709,6164,22962,39.09222217
5781709,6164,23155,39.09222217
5781709,6051,22767,38.44770002
5781709,6051,22963,38.44770002
5781709,6051,23156,38.44770002
5781709,5848,22768,36.93209268
5781709,5848,22964,36.93209268
5781709,5848,23157,36.93209268
5781709,5728,22769,36.03563795
5781709,5728,22965,36.03563795
5781709,5728,23158,36.03563795
5781709,5618,22770,35.1986261
5781709,5618,22966,35.1986261
5781709,5618,23159,35.1986261
5781709,5449,22771,34.15235789
5781709,5449,22967,34.15235789
5781709,5449,23160,34.15235789
5781709,5268,22772,33.14727444
5781709,5268,22968,33.14727444
5781709,5268,23161,33.14727444
5781709,5031,22773,31.91293189
5781709,5031,22969,31.91293189
5781709,5031,23162,31.91293189
5781709,4773,22774,30.19096457
5781709,4773,22970,30.19096457
5781709,4773,23163,30.19096457
5781709,4645,22775,29.43102172
5781709,4645,22971,29.43102172
5781709,4645,23164,29.43102172
5781709,4424,22776,27.90195344
5781709,4424,22972,27.90195344
5781709,4424,23165,27.90195344
5781709,4236,22777,26.5871314
5781709,4236,22973,26.5871314
5781709,4236,23166,26.5871314
5781709,4026,22778,25.02017081
5781709,4026,22974,25.02017081
5781709,4026,23167,25.02017081
5781709,3917,22779,24.25673473
5781709,3917,22975,24.25673473
5781709,3917,23168,24.25673473
5781709,3612,22780,22.64569247
5781709,3612,22976,22.64569247
5781709,3612,23169,22.64569247
5781709,3380,22781,20.75581235
5781709,3380,22977,20.75581235
5781709,3380,23170,20.75581235
5781709,3088,22782,18.81092883
5781709,3088,22978,18.81092883
5781709,3088,23171,18.81092883
5781709,2954,22783,18.2041531
5781709,2954,22979,18.2041531
5781709,2954,23172,18.2041531
5781709,2738,22784,16.93866177
5781709,2738,22980,16.93866177
5781709,2738,23173,16.93866177
5781709,2545,22785,15.53836578
5781709,2545,22981,15.53836578
5781709,2545,23174,15.53836578
5781709,2329,22786,13.99446673
5781709,2329,22982,13.99446673
5781709,2329,23175,13.99446673
5781709,2077,22787,12.1545979
5781709,2077,22983,12.1545979
5781709,2077,23176,12.1545979
5781709,2042,22788,11.89269989
5781709,2042,22984,11.89269989
5781709,2042,23177,11.89269989
5781709,2012,22789,11.67271306
5781709,2012,22985,11.67271306
5781709,2012,23178,11.67271306
5781709,1988,22790,11.49865293
5781709,1988,22986,11.49865293
5781709,1988,23179,11.49865293
5781709,1973,22791,11.38727134
5781709,1973,22987,11.38727134
5781709,1973,23180,11.38727134
5781709,1956,22792,11.25723153
5781709,1956,22988,11.25723153
5781709,1956,23181,11.25723153
5781709,1938,22793,11.12406079
5781709,1938,22989,11.12406079
5781709,1938,23182,11.12406079
5781709,1918,22794,10.98027339
5781709,1918,22990,10.98027339
5781709,1918,23183,10.98027339
5781709,1905,22795,0
5781709,1905,22991,0
5781709,1905,23184,0
5781709,1896,22796,0
5781709,1896,22992,0
5781709,1896,23185,0
5781709,1891,22797,10.78258455
5781709,1891,22993,10.78258455
5781709,1891,23186,10.78258455
5781709,1885,22798,10.74007595
5781709,1885,22994,10.74007595
5781709,1885,23187,10.74007595
5781709,1880,22799,10.69983693
5781709,1880,22995,10.69983693
5781709,1880,23188,10.69983693
5781709,1863,22800,0
5781709,1863,22996,0
5781709,1863,23189,0
5781709,1785,22801,10.0083312
5781709,1785,22997,10.0083312
5781709,1785,23190,10.0083312
5781709,1759,22802,9.809448517
5781709,1759,22998,9.809448517
5781709,1759,23191,9.809448517
5781709,1681,22803,0
5781709,1681,22999,0
5781709,1681,23192,0
5781709,1604,22804,0
5781709,1604,23000,0
5781709,1604,23193,0
5781709,1528,22805,8.144222762
5781709,1528,23001,8.144222762
5781709,1528,23194,8.144222762
5781709,1461,22806,0
5781709,1461,23002,0
5781709,1461,23195,0
5781709,1405,22807,0
5781709,1405,23003,0
5781709,1405,23196,0
5781709,1328,22808,0
5781709,1328,23004,0
5781709,1328,23197,0
5781709,1122,22809,0
5781709,1122,23005,0
5781709,1122,23198,0
5781709,877,22810,3.394879619
5781709,877,23006,3.394879619
5781709,877,23199,3.394879619
5781709,666,22811,1.840774773
5781709,666,23007,1.840774773
5781709,666,23200,1.840774773
5781709,574,22812,1.165161639
5781709,574,23008,1.165161639
5781709,574,23201,1.165161639
5781709,463,22813,0.318822055
5781709,463,23009,0.318822055
5781709,463,23202,0.318822055
5781221,2638,15446,19.35511627
5781221,2638,15453,19.35511627
5781221,2689,15565,19.35511627
5781291,22460,10075,80.02187557
5781291,22460,10234,80.02187557
5781291,22460,10387,80.02187557
5781291,22284,10076,79.25118984
5781291,22284,10235,79.25118984
